COUNTY,NAME,EASTING,NORTHING,CAPTURE DATE,SPECIES COMMON NAME,CAPTURE METHOD NAME,ORIGIN
Annapolis,ZWICKERS,338784,4955340,08/17/1983,Yellow Perch,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/17/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/17/1983,White Sucker,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/17/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/17/1983,Banded Killifish,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/23/1950,Brook Trout,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/23/1950,White Perch,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/23/1950,Yellow Perch,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/23/1950,Brown Bullhead,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/23/1950,White Sucker,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/23/1950,Golden Shiner,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,338784,4955340,08/23/1950,Banded Killifish,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,579581,5040710,07/23/1973,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,579581,5040710,07/23/1973,White Perch,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,579581,5040710,07/23/1973,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,579581,5040710,07/23/1973,American Eel,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,579581,5040710,07/23/1973,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,579581,5040710,07/23/1973,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,579581,5040710,07/23/1973,Banded Killifish,seine net,Natural Occurrence
Antigonish,CAMERON,579581,5040710,07/23/1973,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/25/1975,White Perch,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/25/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/25/1975,Brown Bullhead,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/25/1975,American Eel,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/25/1975,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/25/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/25/1975,Banded Killifish,seine net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/25/1975,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/03/1973,White Perch,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/03/1973,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/03/1973,Brown Bullhead,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/03/1973,American Eel,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/03/1973,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/03/1973,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/03/1973,Banded Killifish,seine net,Natural Occurrence
Antigonish,GASPEREAUX,573800,5045160,08/03/1973,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,08/21/1975,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,08/21/1975,White Perch,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,08/21/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,08/21/1975,American Eel,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,08/21/1975,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,08/21/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,08/21/1975,Blacknose Shiner,seine net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,08/21/1975,Banded Killifish,seine net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,08/21/1975,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,07/24/1973,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,07/24/1973,White Perch,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,07/24/1973,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,07/24/1973,American Eel,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,07/24/1973,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,07/24/1973,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,07/24/1973,Blacknose Shiner,seine net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,07/24/1973,Banded Killifish,seine net,Natural Occurrence
Antigonish,GILLIS,580229,5041820,07/24/1973,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,JAMES RIVER RESERVOIR,567590,5049970,08/10/2000,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,JAMES RIVER RESERVOIR,567590,5049970,08/10/2000,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,JAMES RIVER RESERVOIR,567590,5049970,06/20/1977,Brook Trout,300 ft gill net,Natural Occurrence
Antigonish,JAMES RIVER RESERVOIR,567590,5049970,06/20/1977,White Sucker,300 ft gill net,Natural Occurrence
Antigonish,KIMBALLS,585580,5023740,06/08/1977,Brook Trout,300 ft gill net,Natural Occurrence
Antigonish,LITTLE,590784,5052150,10/06/1986,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,LITTLE,590784,5052150,10/06/1986,White Perch,100 ft gill net,Natural Occurrence
Antigonish,LITTLE,590784,5052150,10/06/1986,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,LITTLE,590784,5052150,10/06/1986,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,LITTLE,590784,5052150,10/06/1986,Banded Killifish,seine net,Natural Occurrence
Antigonish,LOCH KATRINE,583434,5031640,08/18/1977,Brown Trout,300 ft gill net,Legal Introduction
Antigonish,LOCH KATRINE,583434,5031640,08/18/1977,White Perch,300 ft gill net,Natural Occurrence
Antigonish,LOCH KATRINE,583434,5031640,08/18/1977,Yellow Perch,300 ft gill net,Natural Occurrence
Antigonish,LOCH KATRINE,583434,5031640,08/18/1977,White Sucker,300 ft gill net,Natural Occurrence
Antigonish,LOCH KATRINE,583434,5031640,08/18/1977,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/15/2010,Brook Trout,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/15/2010,White Perch,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/15/2010,Yellow Perch,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/15/2010,Brown Bullhead,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/15/2010,American Eel,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/15/2010,White Sucker,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/15/2010,Alewife (Gaspereau),unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/02/1975,Brook Trout,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/02/1975,White Perch,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/02/1975,Yellow Perch,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/02/1975,Brown Bullhead,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/02/1975,American Eel,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/02/1975,White Sucker,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/02/1975,Golden Shiner,unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,09/02/1975,Alewife (Gaspereau),unknown,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,08/27/1973,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,08/27/1973,White Perch,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,08/27/1973,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,08/27/1973,Brown Bullhead,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,08/27/1973,American Eel,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,08/27/1973,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,575953,5030240,08/27/1973,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,MCGILLIVRAY,584099,5040010,08/31/1977,Yellow Perch,unknown,Natural Occurrence
Antigonish,MCGILLIVRAY,584099,5040010,08/31/1977,White Sucker,unknown,Natural Occurrence
Antigonish,ST JOSEPHS,571805,5042890,08/26/1975,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,571805,5042890,08/26/1975,White Perch,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,571805,5042890,08/26/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,571805,5042890,08/26/1975,American Eel,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,571805,5042890,08/26/1975,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,571805,5042890,08/26/1975,Banded Killifish,seine net,Natural Occurrence
Antigonish,STEWART,575757,5036420,08/19/1985,American Eel,minnow pail,Natural Occurrence
Antigonish,STEWART,575757,5036420,08/19/1985,Lake Chub,minnow pail,Natural Occurrence
Antigonish,TRACADIE,608912,5052760,07/13/1974,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,TRACADIE,608912,5052760,07/13/1974,White Perch,100 ft gill net,Natural Occurrence
Antigonish,TRACADIE,608912,5052760,07/13/1974,American Eel,100 ft gill net,Natural Occurrence
Antigonish,TRACADIE,608912,5052760,07/13/1974,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,TRACADIE,608912,5052760,07/13/1974,Nine Spine Stickleback,seine net,Natural Occurrence
Antigonish,TRACADIE,608912,5052760,07/13/1974,Banded Killifish,seine net,Natural Occurrence
Antigonish,VINCENTS,565728,5062320,07/10/1986,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,# 20 DAM,734026,5120740,07/15/1975,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,# 20 DAM,734026,5120740,07/15/1975,Rainbow Trout,100 ft gill net,Legal Introduction
Cape Breton,AECL HEAVY WATER RESEVOIR,734309,5113340,08/19/1977,Nine Spine Stickleback,seine net,Natural Occurrence
Cape Breton,AMAGUADEES,681580,5087230,06/26/1991,Rainbow Trout,visual observation,Legal Introduction
Cape Breton,AMAGUADEES,681580,5087230,06/26/1991,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,AMAGUADEES,681580,5087230,06/26/1991,Mummichog,visual observation,Natural Occurrence
Cape Breton,AMAGUADEES,681580,5087230,06/26/1991,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Cape Breton,AMAGUADEES,681580,5087230,06/26/1991,Atlantic Silverside,visual observation,Natural Occurrence
Cape Breton,AMAGUADEES,681580,5087230,08/29/1990,Rainbow Trout,visual observation,Legal Introduction
Cape Breton,AMAGUADEES,681580,5087230,08/29/1990,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,AMAGUADEES,681580,5087230,08/29/1990,Mummichog,visual observation,Natural Occurrence
Cape Breton,AMAGUADEES,681580,5087230,08/29/1990,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Cape Breton,AMAGUADEES,681580,5087230,08/29/1990,Atlantic Silverside,visual observation,Natural Occurrence
Cape Breton,BELLE,724338,5092760,06/01/1989,Brook Trout,300 ft gill net,Natural Occurrence
Cape Breton,BELLE,724338,5092760,08/15/1975,Brook Trout,300 ft gill net,Natural Occurrence
Cape Breton,BLACKETTS,708133,5105010,08/11/2017,Alewife (Gaspereau),electrofishing,Natural Occurrence
Cape Breton,BLACKETTS,708133,5105010,08/11/2017,Brown Bullhead,electrofishing,Natural Occurrence
Cape Breton,BLACKETTS,708133,5105010,08/11/2017,Chain Pickerel,electrofishing,Illegal Introduction
Cape Breton,BLACKETTS,708133,5105010,08/11/2017,Smallmouth Bass,electrofishing,Illegal Introduction
Cape Breton,BLACKETTS,708133,5105010,08/11/2017,White Sucker,electrofishing,Natural Occurrence
Cape Breton,BLACKETTS,708133,5105010,08/11/2017,American Eel,electrofishing,Natural Occurrence
Cape Breton,BLACKETTS,708133,5105010,09/25/2010,Smallmouth Bass,angling,Illegal Introduction
Cape Breton,BLACKETTS,708133,5105010,09/25/2010,White Perch,unknown,Natural Occurrence
Cape Breton,BLACKETTS,708133,5105010,09/25/2010,Chain Pickerel,unknown,Illegal Introduction
Cape Breton,BLACKETTS,708133,5105010,06/01/2010,Chain Pickerel,unknown,Illegal Introduction
Cape Breton,BLACKETTS,708133,5105010,06/19/2009,Smallmouth Bass,angling,Illegal Introduction
Cape Breton,BLACKETTS,708133,5105010,07/15/1975,Brook Trout,visual observation,Natural Occurrence
Cape Breton,BLACKETTS,708133,5105010,07/15/1975,White Perch,visual observation,Natural Occurrence
Cape Breton,BLACKETTS,708133,5105010,07/15/1975,American Eel,visual observation,Natural Occurrence
Cape Breton,BLACKETTS,708133,5105010,07/15/1975,White Sucker,visual observation,Natural Occurrence
Cape Breton,BROWN'S,718940,5118520,05/30/1989,Brook Trout,300 ft gill net,Natural Occurrence
Cape Breton,BROWN'S,718940,5118520,05/30/1989,American Eel,300 ft gill net,Natural Occurrence
Cape Breton,CANOE,715130,5083490,06/30/1956,Atlantic Salmon,unknown,Natural Occurrence
Cape Breton,CANOE,715130,5083490,06/30/1956,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,715130,5083490,06/30/1956,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,715130,5083490,06/30/1956,Brown Bullhead,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,715130,5083490,06/30/1956,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,715130,5083490,06/30/1956,Golden Shiner,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,715130,5083490,06/30/1956,Banded Killifish,unknown,Natural Occurrence
Cape Breton,CANOE,715130,5083490,06/30/1956,Alewife (Gaspereau),unknown,Natural Occurrence
Cape Breton,DUMARESQ,721282,5106250,07/21/1980,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,DUMARESQ,721282,5106250,07/21/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Cape Breton,DUMARESQ,721282,5106250,07/21/1980,American Eel,100 ft gill net,Natural Occurrence
Cape Breton,DUMARESQ,721282,5106250,07/21/1980,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,DUMARESQ,721282,5106250,07/21/1980,Banded Killifish,seine net,Natural Occurrence
Cape Breton,ENON,691019,5076030,06/28/1984,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,ENON,691019,5076030,06/28/1984,American Eel,unknown,Natural Occurrence
Cape Breton,ENON,691019,5076030,06/28/1984,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,ENON,691019,5076030,06/28/1984,Creek Chub,minnow pail,Natural Occurrence
Cape Breton,ENON,691019,5076030,06/28/1984,Three Spine Stickleback,minnow pail,Natural Occurrence
Cape Breton,FIGURE OF EIGHT,710468,5075490,08/17/1977,White Perch,unknown,Natural Occurrence
Cape Breton,FIGURE OF EIGHT,710468,5075490,08/17/1977,Banded Killifish,unknown,Natural Occurrence
Cape Breton,FORESTER,705059,5113150,05/26/1989,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,FORESTER,705059,5113150,05/26/1989,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,FORESTER,705059,5113150,05/26/1989,Three Spine Stickleback,minnow pail,Natural Occurrence
Cape Breton,FORESTER,705059,5113150,05/26/1989,Banded Killifish,seine net,Natural Occurrence
Cape Breton,FORESTER,705059,5113150,07/27/1976,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,FORESTER,705059,5113150,07/27/1976,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,FORESTER,705059,5113150,07/27/1976,Three Spine Stickleback,minnow pail,Natural Occurrence
Cape Breton,FORESTER,705059,5113150,07/27/1976,Banded Killifish,seine net,Natural Occurrence
Cape Breton,FRONT,718392,5103870,05/29/1989,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,718392,5103870,05/29/1989,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,718392,5103870,05/29/1989,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,718392,5103870,07/01/1975,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,718392,5103870,07/01/1975,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,718392,5103870,07/01/1975,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,GABARUS,716917,5077040,06/02/1989,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,GABARUS,716917,5077040,06/02/1989,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,GABARUS,716917,5077040,07/15/1977,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,GABARUS,716917,5077040,07/15/1977,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,GAMMELL,709874,5122470,08/16/1983,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,GAMMELL,709874,5122470,08/16/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Cape Breton,GAMMELL,709874,5122470,08/16/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Cape Breton,GAMMELL,709874,5122470,08/16/1983,Four Spine Stickleback,minnow pail,Natural Occurrence
Cape Breton,GAMMELL,709874,5122470,08/16/1983,Banded Killifish,seine net,Natural Occurrence
Cape Breton,GILLIES,701297,5103970,08/26/1976,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,GILLIES,701297,5103970,08/26/1976,Golden Shiner,100 ft gill net,Natural Occurrence
Cape Breton,GILLIES,701297,5103970,08/26/1976,Nine Spine Stickleback,seine net,Natural Occurrence
Cape Breton,GILLIES,701297,5103970,08/26/1976,Banded Killifish,seine net,Natural Occurrence
Cape Breton,GILLIS,708944,5105020,06/19/2009,Chain Pickerel,angling,Illegal Introduction
Cape Breton,GILLIS,708944,5105020,06/27/1980,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,GILLIS,708944,5105020,06/27/1980,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,GILLIS,708944,5105020,06/27/1980,American Eel,visual observation,Natural Occurrence
Cape Breton,GILLIS,708944,5105020,06/27/1980,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,GILLIS,708944,5105020,06/27/1980,Three Spine Stickleback,seine net,Natural Occurrence
Cape Breton,GILLIS,708944,5105020,06/27/1980,Banded Killifish,seine net,Natural Occurrence
Cape Breton,GRAND,735902,5093990,07/23/2002,Brook Trout,unknown,Natural Occurrence
Cape Breton,GRAND,735902,5093990,07/23/2002,Brown Bullhead,unknown,Natural Occurrence
Cape Breton,GRAND,735902,5093990,07/23/2002,American Eel,unknown,Natural Occurrence
Cape Breton,GRAND,735902,5093990,07/23/2002,Golden Shiner,unknown,Natural Occurrence
Cape Breton,GRAND,735902,5093990,07/29/1980,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,GRAND,735902,5093990,07/29/1980,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,GRAND,735902,5093990,07/29/1980,American Eel,visual observation,Natural Occurrence
Cape Breton,HARDY,717723,5082700,07/02/1956,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,HARDY,717723,5082700,07/02/1956,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,HARDY,717723,5082700,07/02/1956,Lake Whitefish,100 ft gill net,Natural Occurrence
Cape Breton,JOES,715352,5105240,05/29/1989,Brook Trout,300 ft gill net,Natural Occurrence
